5e-05,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.01702,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.03307,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.04896,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.06483,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.08062,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.09636,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.11229,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.12819,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.14408,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.15981,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.17552,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.19121,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.2068,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.22241,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.2379,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.25344,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.26891,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.28441,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.29973,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.31554,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.33098,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.34625,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.36145,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.37642,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.39131,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.40607,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.42081,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.43543,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.44998,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.46452,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.47893,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.49336,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.5076,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.52184,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.53599,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.55006,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.56418,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.57824,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.59237,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.60634,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.62034,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.63427,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.64817,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.66209,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.67585,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.68949,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.70321,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.71789,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.73204,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.74595,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.75981,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.77358,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.78727,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.80103,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.8148,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.82866,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.84259,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.85643,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.87037,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.88426,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.89814,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.91222,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.92628,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.9403,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.95417,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.96802,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.98197,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.99584,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
1.00981,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
2.10243,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
2.11863,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
2.13752,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
2.15287,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
