4e-05,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.01771,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.0346,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.05121,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.06769,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.08399,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.09955,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.11673,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.13394,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.15088,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.16842,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.1852,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.20227,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.21932,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.23639,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.25354,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.27036,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.28717,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.30364,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.31956,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.33601,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.35264,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.36857,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.38509,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.40104,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.41724,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.4335,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.44954,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.46513,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.48109,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.49689,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.51216,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.52783,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.54292,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.55839,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.57389,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.59016,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.60441,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.61837,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.63239,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.64629,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.66011,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.67392,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.68768,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.70143,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.71516,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.72999,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.74401,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.75778,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.77197,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.78592,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.79981,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.81493,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.82893,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.84468,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.85859,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.87256,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.88625,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.90019,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.9145,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.92889,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.94466,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.95909,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.9735,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
0.98807,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.00311,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.22728,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.2414,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.25829,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.27445,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.28831,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.30226,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.31625,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.33023,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.34417,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.35804,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.37188,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.38567,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.39929,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.41303,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.42674,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.44053,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.45418,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.46777,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.48147,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
1.4951,0.0,0.0,0.0,-99.0,-99.0,0.995,0.995
