1e-05,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.01759,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.03463,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.05148,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.06828,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.08476,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.10126,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.11788,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.13461,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.15107,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.16743,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.18406,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.20047,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.21689,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.2335,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.24993,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.26603,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.28242,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.2986,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.31455,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.33055,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.34635,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.36229,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.3779,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.3936,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.40947,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.42495,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.4406,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.45595,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.47133,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.48647,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.50172,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.51687,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.54546,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.56086,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.57593,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.66539,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.68078,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.69588,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.71104,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.72616,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.74153,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.75647,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.77155,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
0.78642,0.0,0.0,0.0,-99.0,-99.0,14471097.924071591,0.0,0.995,0.995
