2e-05,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.01948,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.03508,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.05059,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.06589,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.08117,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.09633,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.1116,0.992,1.515,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.12689,0.992,1.515,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.14232,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.15767,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.1731,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.18854,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.20387,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.21936,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.23487,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.25045,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.26587,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.28124,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.29653,0.992,1.513,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.31193,0.992,1.513,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.32736,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.34274,0.992,1.513,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.35799,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.37322,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.3884,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.40342,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.41852,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.43359,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.44865,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.46361,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.47855,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.49331,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.50803,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.52277,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.5374,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.55211,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.56672,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.58135,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.5959,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.61052,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.62512,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.63978,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.65432,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.6689,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.68333,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.69764,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.71215,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.72661,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.74116,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.75569,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.77017,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.78452,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.7989,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.81331,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.82781,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.84234,0.993,1.515,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.85685,0.993,1.515,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.87136,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.8857,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.90019,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.91469,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.9293,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.94381,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.95829,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
0.97263,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
0.98696,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.00136,0.992,1.515,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.81334,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.82995,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.84842,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.86379,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
1.87812,0.992,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
1.89243,0.993,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.9068,0.993,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.92129,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.93565,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.95021,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.96461,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.979,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
1.99332,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.00763,0.992,1.513,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.02306,0.993,1.515,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.03743,0.993,1.515,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.05175,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
2.0659,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
2.08012,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.09426,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.10844,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
2.1226,0.993,1.514,2.016,-99.0,-99.0,14471097.924071591,0.995,1.504
2.13676,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.15087,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.16483,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.17884,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.19276,0.993,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.20671,0.993,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.22076,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.23474,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.24867,0.992,1.514,2.017,-99.0,-99.0,14471097.924071591,0.995,1.504
2.26246,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.278,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.29197,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.30587,0.992,1.515,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.31985,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.33377,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.34758,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.36133,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.37501,0.992,1.513,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.3888,0.992,1.513,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.40396,0.993,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.41814,0.993,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.43228,0.992,1.513,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.44626,0.992,1.513,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.46021,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.47403,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.48784,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.5018,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.51675,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.53094,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.54498,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.55912,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.57314,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.58717,0.992,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.60133,0.993,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.61548,0.993,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.62983,0.993,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.64407,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.65844,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.67272,0.992,1.514,2.017,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
2.68697,0.993,1.514,2.016,-88.1759938,30.6908347,11.120899191540195,0.995,2.01
