1e-05,-1.2641384765625,0.59376201171875,9.682151513671874,0.014899139566395663,0.01596336382113821,0.0063853455284552845,-3252.5712890624995,32.197265625,0.0,-7.4386762420345836,-3.479831567427897,-179.43653670175237
0.01834,-1.235408056640625,0.5506663818359374,9.672574707031249,0.01702758807588076,0.014899139566395663,0.00425689701897019,-198.43710937499998,-365.39296875,-109.719140625,-7.278567832823293,-3.2321708581676107,117.34167902793888
0.03583,-1.158793603515625,0.5027823486328125,9.581595043945311,0.012770691056910569,0.018091812330623305,0.0031926727642276422,-198.43710937499998,-365.39296875,-109.719140625,-6.895834453147699,-2.9820805366361816,117.3908657105282
0.05341,-1.3311761230468748,0.565031591796875,9.730035546875,0.013834915311653116,0.018091812330623305,0.0010642242547425475,-198.43710937499998,-365.39296875,-109.719140625,-7.790329958795632,-3.2928775452828445,117.32176680475325
0.07092,-1.197100830078125,0.6081272216796875,9.8449572265625,0.014899139566395663,0.011706466802168022,0.0063853455284552845,-198.43710937499998,-365.39296875,-109.719140625,-6.9328644969662765,-3.508913826994402,117.30581393224587
0.08834,-1.1827356201171875,0.6081272216796875,9.677363110351562,0.012770691056910569,0.018091812330623305,0.005321121273712737,-196.96992187499998,-366.12890625,-109.719140625,-6.967946375143717,-3.5692602319591873,117.07441154790423
0.10563,-1.1827356201171875,0.612915625,9.6151138671875,0.010642242547425474,0.014899139566395663,0.0063853455284552845,-196.96992187499998,-366.12890625,-109.719140625,-7.0126098384402695,-3.620173509823318,117.0653367243537
0.12303,-1.197100830078125,0.5506663818359374,9.720458740234374,0.010642242547425474,0.01596336382113821,0.005321121273712737,-196.96992187499998,-366.12890625,-109.719140625,-7.020779145201195,-3.2180942309515164,117.12926718937459
0.14034,-1.2306196533203124,0.469263525390625,9.662997900390625,0.011706466802168022,0.014899139566395663,0.00425689701897019,-196.96992187499998,-366.12890625,-109.719140625,-7.25776653032832,-2.7580254607290793,117.1939270133487
0.15756,-1.2832920898437499,0.6177040283203125,9.758765966796874,0.01596336382113821,0.01702758807588076,0.0031926727642276422,-196.96992187499998,-366.12890625,-109.719140625,-7.4914941309410965,-3.5910052026657966,117.06158753876042
0.17481,-1.2593500732421874,0.6368576416015624,9.706093530273437,0.012770691056910569,0.014899139566395663,0.0063853455284552845,-196.96992187499998,-366.12890625,-109.719140625,-7.392735440778252,-3.722918696729996,117.04262825395054
0.19205,-1.1923124267578125,0.55545478515625,9.567229833984374,0.013834915311653116,0.014899139566395663,0.0010642242547425475,-196.96992187499998,-366.12890625,-109.719140625,-7.103838830179238,-3.29730157353737,117.11481260916092
0.20925,-1.2018892333984375,0.5267243652343749,9.758765966796874,0.011706466802168022,0.01702758807588076,0.00425689701897019,-196.60312499999998,-364.65703125,-111.13945312499999,-7.021188411488017,-3.0663885139483873,117.17835067135982
0.22646,-1.216254443359375,0.5602431884765625,9.720458740234374,0.013834915311653116,0.014899139566395663,0.0063853455284552845,-196.60312499999998,-364.65703125,-111.13945312499999,-7.131963818191513,-3.2731535150202307,117.14218586641985
0.24387,-1.2737152832031249,0.5793968017578125,9.658209497070311,0.013834915311653116,0.013834915311653116,0.00425689701897019,-196.60312499999998,-364.65703125,-111.13945312499999,-7.5127577486169965,-3.403663651953954,117.11288111829192
0.2611,-1.2306196533203124,0.584185205078125,9.744400756835937,0.010642242547425474,0.01702758807588076,0.00425689701897019,-196.60312499999998,-364.65703125,-111.13945312499999,-7.19777505501605,-3.4038523729918078,117.11963710508537
0.27821,-1.2114660400390624,0.5363011718749999,9.749189160156249,0.009578018292682927,0.014899139566395663,0.007449569783197832,-196.60312499999998,-364.65703125,-111.13945312499999,-7.08344998450204,-3.124673218149051,117.16725662890288
